habitaciones;baños;precio;link_inmueble;metros_cuadrados;anunciante;zona;tipo_de_operacion;web;zona_metadata
2;1;75000.0;https://www.idealista.com/inmueble/97216193/;70.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;320000.0;https://www.idealista.com/inmueble/108940128/;220.0;Particular;Alcoi / Batoi / Sargento (Baradello);Venta;Idealista;"{""barrio"": ""Batoi"", ""extras"": [""Baradello""], ""municipio"": ""Alcoi"", ""subzona"": ""Sargento""}"
3;2;175000.0;https://www.idealista.com/inmueble/97761053/;100.0;Particular;Alcoi / Eixample;Venta;Idealista;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;149000.0;https://www.idealista.com/inmueble/108672730/;97.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;165000.0;https://www.idealista.com/inmueble/102377023/;141.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
2;1;140000.0;https://www.idealista.com/inmueble/107854880/;70.0;Inmobiliaria Terra;Alcoi / Eixample;Venta;Idealista;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
6;4;345000.0;https://www.idealista.com/inmueble/105958743/;585.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;120000.0;https://www.idealista.com/inmueble/34412508/;120.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;2;95450.0;https://www.idealista.com/inmueble/108058634/;80.0;Aliseda inmobiliaria;Alcoi;Venta;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;1;89125.0;https://www.idealista.com/inmueble/108331396/;73.0;Aliseda inmobiliaria;Alcoi;Venta;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
5;3;185000.0;https://www.idealista.com/inmueble/108318287/;240.0;Particular;Alcoi / Eixample;Venta;Idealista;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;120000.0;https://www.idealista.com/inmueble/97844337/;100.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
5;2;147000.0;https://www.idealista.com/inmueble/108446125/;146.0;Inmobiliaria Terra;Alcoi;Venta;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;130000.0;https://www.idealista.com/inmueble/108899661/;105.0;TX CASAS INMOBILIARIA;Alcoi;Venta;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
5;2;140000.0;https://www.idealista.com/inmueble/108150209/;150.0;Particular;Alcoi / Santa Rosa;Venta;Idealista;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
2;1;125000.0;https://www.idealista.com/inmueble/108272920/;70.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
2;1;80000.0;https://www.idealista.com/inmueble/25773154/;80.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;159000.0;https://www.idealista.com/inmueble/107572101/;98.0;Particular;Alcoi / Santa Rosa;Venta;Idealista;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
10;2;150000.0;https://www.idealista.com/inmueble/99875222/;170.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
2;1;50000.0;https://www.idealista.com/inmueble/106753450/;135.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;1;92000.0;https://www.idealista.com/inmueble/106297795/;100.0;Particular;Alcoi / Santa Rosa;Venta;Idealista;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;165000.0;https://www.idealista.com/inmueble/108786924/;95.0;Inmobiliaria Numero Uno;Alcoi;Venta;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;140000.0;https://www.idealista.com/inmueble/108159633/;120.0;INMOBILIARIA NORTE;Alcoi;Venta;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
5;3;195000.0;https://www.idealista.com/inmueble/100283971/;175.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
2;1;149900.0;https://www.idealista.com/inmueble/108610578/;92.0;Particular;Alcoi / Eixample;Venta;Idealista;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;298000.0;https://www.idealista.com/inmueble/105080006/;220.0;Particular;Alcoi / Eixample;Venta;Idealista;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;131000.0;https://www.idealista.com/inmueble/91837932/;120.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;150000.0;https://www.idealista.com/inmueble/107477781/;100.0;Particular;Alcoi / Santa Rosa;Venta;Idealista;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;180000.0;https://www.idealista.com/inmueble/103403370/;150.0;Particular;Alcoi / Eixample;Venta;Idealista;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;117500.0;https://www.idealista.com/inmueble/106979980/;120.0;Particular;Alcoi / Eixample;Venta;Idealista;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;185000.0;https://www.idealista.com/inmueble/81156708/;150.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;230000.0;https://www.idealista.com/inmueble/81772162/;256.0;Particular;Alcoi;Venta;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
1;1;76000.0;https://www.idealista.com/inmueble/81156772/;60.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;130000.0;https://www.idealista.com/inmueble/86910426/;90.0;Particular;Alcoi / Zona Nord (Barri Zona Nord);Venta;Idealista;"{""barrio"": ""Zona Nord"", ""extras"": [""Barri Zona Nord""], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;0;20000.0;https://www.idealista.com/inmueble/105841744/;54.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;650.0;https://www.idealista.com/inmueble/109023961/;82.0;Investhome;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;650.0;https://www.idealista.com/inmueble/109040665/;95.0;Particular;Alcoi / Zona Nord (Barri Zona Nord);Alquiler;Idealista;"{""barrio"": ""Zona Nord"", ""extras"": [""Barri Zona Nord""], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;1;550.0;https://www.idealista.com/inmueble/108625585/;60.0;Corins Homes;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;750.0;https://www.idealista.com/inmueble/108865182/;71.0;Inversiones Car&Mar;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
6;1;1500.0;https://www.idealista.com/inmueble/108958651/;300.0;Martinez & Asociados;Alcoi / Batoi / Sargento (Baradello);Alquiler;Idealista;"{""barrio"": ""Batoi"", ""extras"": [""Baradello""], ""municipio"": ""Alcoi"", ""subzona"": ""Sargento""}"
0;1;450.0;https://www.idealista.com/inmueble/86525258/;40.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
2;1;675.0;https://www.idealista.com/inmueble/109033284/;85.0;Particular;Alcoi / Zona Nord (Barri Zona Nord);Alquiler;Idealista;"{""barrio"": ""Zona Nord"", ""extras"": [""Barri Zona Nord""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;700.0;https://www.idealista.com/inmueble/108796390/;160.0;Particular;Alcoi / Eixample;Alquiler;Idealista;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
5;1;1500.0;https://www.idealista.com/inmueble/108994627/;300.0;Abarca servicios inmobiliarios;Alcoi;Alquiler;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;600.0;https://www.idealista.com/inmueble/108885490/;75.0;ALTAGES INMOBILIARIA;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;1;400.0;https://www.idealista.com/inmueble/108122782/;30.0;Inmobiliaria Hache;Alcoi;Alquiler;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;700.0;https://www.idealista.com/inmueble/106240925/;190.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;3;900.0;https://www.idealista.com/inmueble/108790501/;176.0;Particular;Alcoi / Zona Nord (Barri Zona Nord);Alquiler;Idealista;"{""barrio"": ""Zona Nord"", ""extras"": [""Barri Zona Nord""], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;1;475.0;https://www.idealista.com/inmueble/101571395/;50.0;Particular;Alcoi / Eixample;Alquiler;Idealista;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
7;5;2400.0;https://www.idealista.com/inmueble/106990668/;614.0;inmobiliaria aracil;Alcoi;Alquiler;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;720.0;https://www.idealista.com/inmueble/107638822/;105.0;Abenza inmuebles;Alcoi;Alquiler;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
2;1;500.0;https://www.idealista.com/inmueble/108432909/;60.0;Inmobiliaria Hache;Alcoi;Alquiler;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;1;550.0;https://www.idealista.com/inmueble/108781129/;60.0;INMOBILIARIA NORTE;Alcoi;Alquiler;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;600.0;https://www.idealista.com/inmueble/105537175/;100.0;Particular;Alcoi / Santa Rosa;Alquiler;Idealista;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;1;550.0;https://www.idealista.com/inmueble/96768054/;120.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;850.0;https://www.idealista.com/inmueble/108954160/;140.0;Particular;Alcoi / Santa Rosa;Alquiler;Idealista;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;560.0;https://www.idealista.com/inmueble/107865051/;80.0;Particular;Alcoi / Zona Nord (Barri Zona Nord);Alquiler;Idealista;"{""barrio"": ""Zona Nord"", ""extras"": [""Barri Zona Nord""], ""municipio"": ""Alcoi"", ""subzona"": null}"
2;1;650.0;https://www.idealista.com/inmueble/108649566/;75.0;Particular;Alcoi / Eixample;Alquiler;Idealista;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
1;1;500.0;https://www.idealista.com/inmueble/98088552/;40.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;550.0;https://www.idealista.com/inmueble/101489251/;87.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
2;2;680.0;https://www.idealista.com/inmueble/105788331/;60.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;560.0;https://www.idealista.com/inmueble/108120934/;80.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;600.0;https://www.idealista.com/inmueble/106080382/;73.0;Particular;Alcoi / Zona Nord (Barri Zona Nord);Alquiler;Idealista;"{""barrio"": ""Zona Nord"", ""extras"": [""Barri Zona Nord""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;123000.0;https://www.idealista.com/inmueble/83017352/;105.0;Particular;Alcoi / Santa Rosa;Venta;Idealista;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;130000.0;https://www.idealista.com/inmueble/109061323/;119.0;GESTORES INMOBILIARIOS;Alcoi;Venta;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;1;160000.0;https://www.idealista.com/inmueble/109048210/;94.0;BUVE;Alcoi;Venta;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
2;1;550.0;https://www.idealista.com/inmueble/109062259/;53.0;Investhome;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;1;450.0;https://www.idealista.com/inmueble/102440312/;35.0;Loving flat;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;159000.0;https://www.idealista.com/inmueble/107031618/;129.0;inmobiliaria aracil;Alcoi;Venta;Idealista;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;98000.0;https://www.idealista.com/inmueble/106594158/;100.0;Particular;Alcoi / Santa Rosa;Venta;Idealista;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
2;1;525.0;https://www.idealista.com/inmueble/109075856/;120.0;VHogares;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;170000.0;https://www.idealista.com/inmueble/107720098/;82.0;GESTORES INMOBILIARIOS;Alcoi / Zona Nord (Barri Zona Nord);Venta;Idealista;"{""barrio"": ""Zona Nord"", ""extras"": [""Barri Zona Nord""], ""municipio"": ""Alcoi"", ""subzona"": null}"
6;3;415000.0;https://www.idealista.com/inmueble/109205294/;361.0;Inmoparadise;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Idealista;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;49000.0;https://www.idealista.com/inmueble/109116527/;50.0;Núcleo Gestiones Inmobiliarias Alcoy;Alcoi / Eixample;Venta;Idealista;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;230000.0;https://www.idealista.com/inmueble/109100144/;140.0;Inmobiliaria carbonell;Alcoi / Zona Nord (Barri Zona Nord);Venta;Idealista;"{""barrio"": ""Zona Nord"", ""extras"": [""Barri Zona Nord""], ""municipio"": ""Alcoi"", ""subzona"": null}"
